Month,Day,Quarter,Department,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,wip_mean,wip_median,wip_knn,wip_rf
2,7,2,1,9,0.8,29.12,909.0,6960,50,0.0,0,0,58.0,0.799963218,909.0,909.0,909.0,909.0
2,7,2,1,6,0.75,18.79,670.0,3960,34,0.0,0,0,33.0,0.75065101,670.0,670.0,670.0,670.0
2,7,2,1,11,0.75,10.05,629.0,3240,45,0.0,0,0,27.0,0.750027778,629.0,629.0,629.0,629.0
2,7,2,1,5,0.7,30.1,754.0,7020,0,0.0,0,0,58.5,0.700618234,754.0,754.0,754.0,754.0
2,7,2,2,6,0.75,2.9,,960,0,0.0,0,0,8.0,0.610208333,1190.0,1039.0,818.0,695.0
2,7,2,2,9,0.8,3.94,,960,0,0.0,0,0,8.0,0.607416667,1190.0,1039.0,818.0,640.0
2,7,2,1,4,0.65,30.1,712.0,6780,44,0.0,0,1,56.5,0.568259587,712.0,712.0,712.0,712.0
2,7,2,1,7,0.7,24.26,148.0,6960,0,0.0,0,0,58.0,0.355534483,148.0,148.0,148.0,148.0
2,7,2,1,8,0.7,24.26,154.0,6840,0,0.0,0,0,57.0,0.353259649,154.0,154.0,154.0,154.0
2,1,2,2,2,0.8,3.94,,2160,0,0.0,0,0,18.0,1.057962963,1190.0,1039.0,888.0,3410.0
2,1,2,2,1,0.8,3.94,,1200,0,0.0,0,0,10.0,0.962016667,1190.0,1039.0,762.0,1330.0
2,1,2,1,10,0.8,22.52,1127.0,120,88,0.0,0,0,56.0,0.9008,1127.0,1127.0,1127.0,1127.0
2,1,2,1,1,0.8,22.52,1506.0,3600,70,0.0,0,0,57.0,0.900509044,1506.0,1506.0,1506.0,1506.0
2,1,2,1,2,0.8,22.52,1413.0,360,70,0.0,0,0,57.0,0.900477825,1413.0,1413.0,1413.0,1413.0
2,1,2,2,6,0.75,2.9,,960,0,0.0,0,0,8.0,0.888125,1190.0,1039.0,818.0,1724.0
2,1,2,1,12,0.8,15.26,970.0,4080,63,0.0,0,0,34.0,0.800401961,970.0,970.0,970.0,970.0
2,1,2,1,3,0.8,22.52,1271.0,5400,50,0.0,0,0,57.0,0.800161172,1271.0,1271.0,1271.0,1271.0
2,1,2,1,9,0.8,29.12,1073.0,6960,50,0.0,0,0,58.0,0.799963218,1073.0,1073.0,1073.0,1073.0
2,1,2,1,4,0.7,30.1,767.0,3300,50,0.0,0,1,57.0,0.790003236,767.0,767.0,767.0,767.0
2,1,2,1,11,0.75,10.05,103.0,0,45,0.0,0,0,54.0,0.750648148,103.0,103.0,103.0,103.0
2,1,2,2,8,0.35,4.15,,1800,0,0.0,0,0,15.0,0.707111111,1190.0,1039.0,708.0,801.0
2,1,2,1,5,0.7,30.1,773.0,7020,40,0.0,0,0,58.0,0.700618234,773.0,773.0,773.0,773.0
2,1,2,2,9,0.8,3.94,,960,0,0.0,0,0,8.0,0.697708333,1190.0,1039.0,818.0,701.0
2,1,2,1,6,0.75,18.79,708.0,4080,0,0.0,0,0,34.0,0.612517157,708.0,708.0,708.0,708.0
2,1,2,1,7,0.35,30.1,842.0,6960,0,0.0,0,1,58.0,0.350301724,842.0,842.0,842.0,842.0
2,1,2,1,8,0.35,30.1,901.0,6960,0,0.0,0,1,58.0,0.350301724,901.0,901.0,901.0,901.0
2,1,2,2,12,0.8,4.08,,1080,0,0.0,0,0,9.0,0.272,1190.0,1039.0,859.0,1196.0
2,2,2,2,12,0.8,4.08,,1080,0,0.0,0,0,9.0,1.004888889,1190.0,1039.0,859.0,3296.0
2,2,2,2,2,0.8,3.94,,2160,0,0.0,0,0,18.0,0.966759259,1190.0,1039.0,888.0,931.0
2,2,2,1,10,0.8,22.52,1268.0,0,88,0.0,0,0,56.0,0.90063244,1268.0,1268.0,1268.0,1268.0
2,2,2,1,1,0.8,22.52,1546.0,0,88,0.0,0,0,57.0,0.90047076,1546.0,1546.0,1546.0,1546.0
2,2,2,1,3,0.8,22.52,813.0,0,88,0.0,0,0,57.0,0.90047076,813.0,813.0,813.0,813.0
2,2,2,1,2,0.8,22.52,1512.0,0,88,0.0,0,0,57.0,0.899984058,1512.0,1512.0,1512.0,1512.0
2,2,2,2,1,0.8,3.94,,1440,0,0.0,0,0,12.0,0.853666667,1190.0,1039.0,905.0,641.0
2,2,2,1,9,0.8,29.12,1263.0,2160,38,0.0,0,0,58.0,0.8008,1263.0,1263.0,1263.0,1263.0
2,2,2,1,12,0.8,15.26,900.0,4080,50,0.0,0,0,34.0,0.800401961,900.0,900.0,900.0,900.0
2,2,2,2,4,0.7,4.15,,1800,0,0.0,0,0,15.0,0.796755556,1190.0,1039.0,707.0,543.0
2,2,2,1,6,0.75,18.79,640.0,2400,0,0.0,0,0,34.0,0.750797009,640.0,640.0,640.0,640.0
2,2,2,1,11,0.8,10.05,13.0,3240,34,0.0,0,0,54.0,0.750648148,13.0,13.0,13.0,13.0
2,2,2,1,5,0.75,30.1,855.0,7020,45,0.0,0,0,58.0,0.750356125,855.0,855.0,855.0,855.0
2,2,2,2,8,0.35,4.15,,960,0,0.0,0,0,8.0,0.703770833,1190.0,1039.0,818.0,592.0
2,2,2,1,4,0.7,30.1,855.0,7020,40,0.0,0,1,58.0,0.700618234,855.0,855.0,855.0,855.0
2,2,2,2,9,0.8,3.94,,960,0,0.0,0,0,8.0,0.6895,1190.0,1039.0,818.0,550.0
2,2,2,2,6,0.75,2.9,,960,0,0.0,0,0,8.0,0.628333333,1190.0,1039.0,818.0,609.0
2,2,2,1,7,0.5,30.1,1025.0,6960,23,0.0,0,1,58.0,0.500801724,1025.0,1025.0,1025.0,1025.0
2,2,2,1,8,0.5,30.1,1061.0,6960,30,0.0,0,1,58.0,0.393548851,1061.0,1061.0,1061.0,1061.0
2,3,2,2,4,0.7,4.15,,1800,0,0.0,0,0,15.0,1.033155556,1190.0,1039.0,707.0,1545.0
2,3,2,2,12,0.8,4.08,,1080,0,0.0,0,0,9.0,1.02,1190.0,1039.0,859.0,2069.0
2,3,2,1,2,0.8,22.52,1557.0,0,90,0.0,0,0,57.5,1.000344928,1557.0,1557.0,1557.0,1557.0
2,3,2,1,1,0.8,22.52,1498.0,0,113,0.0,0,0,57.0,1.000065789,1498.0,1498.0,1498.0,1498.0
2,3,2,2,8,0.35,4.15,,1440,0,0.0,0,0,12.0,0.994375,1190.0,1039.0,907.0,802.0
2,3,2,2,2,0.8,3.94,,2160,0,0.0,0,0,18.0,0.912037037,1190.0,1039.0,888.0,977.0
2,3,2,2,5,0.7,4.15,,240,0,0.0,0,0,2.0,0.87,1190.0,1039.0,941.0,666.0
2,3,2,1,10,0.8,22.52,598.0,0,75,0.0,0,0,56.0,0.850364583,598.0,598.0,598.0,598.0
2,3,2,1,6,0.8,18.79,656.0,3480,38,0.0,0,0,34.0,0.800947475,656.0,656.0,656.0,656.0
2,3,2,1,12,0.8,15.26,854.0,4080,50,0.0,0,0,34.0,0.800401961,854.0,854.0,854.0,854.0
2,3,2,1,9,0.8,29.12,609.0,3240,50,0.0,0,0,58.0,0.800144144,609.0,609.0,609.0,609.0
2,3,2,1,5,0.75,30.1,788.0,7380,56,0.0,0,0,59.5,0.750406233,788.0,788.0,788.0,788.0
2,3,2,1,8,0.6,30.1,1069.0,4560,30,0.0,0,1,58.0,0.714410494,1069.0,1069.0,1069.0,1069.0
2,3,2,1,4,0.7,30.1,667.0,5940,40,0.0,0,1,59.5,0.700588406,667.0,667.0,667.0,667.0
2,3,2,2,1,0.8,3.94,,1440,0,0.0,0,0,12.0,0.618361111,1190.0,1039.0,905.0,652.0
2,3,2,1,7,0.6,30.1,829.0,3360,23,0.0,0,1,58.0,0.600070513,829.0,829.0,829.0,829.0
2,3,2,2,9,0.8,3.94,,960,0,0.0,0,0,8.0,0.54175,1190.0,1039.0,818.0,600.0
2,3,2,1,3,0.8,22.52,11.0,6840,0,0.0,0,1,57.0,0.536901754,11.0,11.0,11.0,11.0
2,3,2,1,11,0.35,11.41,434.0,3240,0,0.0,0,1,52.0,0.507903226,434.0,434.0,434.0,434.0
2,4,2,1,1,0.8,22.52,1397.0,0,138,0.0,0,0,57.0,1.100483918,1397.0,1397.0,1397.0,1397.0
2,4,2,2,4,0.7,4.15,,1800,0,0.0,0,0,15.0,1.096633333,1190.0,1039.0,707.0,1552.0
2,4,2,1,2,0.8,22.52,1327.0,0,113,0.0,0,0,57.5,1.000344928,1327.0,1327.0,1327.0,1327.0
2,4,2,2,12,0.8,4.08,,1080,0,0.0,0,0,9.0,0.838666667,1190.0,1039.0,859.0,746.0
2,4,2,1,12,0.8,15.26,894.0,4080,50,0.0,0,0,34.0,0.800401961,894.0,894.0,894.0,894.0
2,4,2,2,8,0.35,4.15,,1440,0,0.0,0,0,12.0,0.755486111,1190.0,1039.0,907.0,624.0
2,4,2,1,5,0.75,30.1,610.0,7080,56,0.0,0,0,59.0,0.750799435,610.0,610.0,610.0,610.0
2,4,2,1,6,0.8,18.79,779.0,3960,0,0.0,0,0,33.0,0.688017677,779.0,779.0,779.0,779.0
2,4,2,2,1,0.8,3.94,,1440,0,0.0,0,0,12.0,0.664875,1190.0,1039.0,905.0,656.0
2,4,2,2,9,0.8,3.94,,960,0,0.0,0,0,8.0,0.656666667,1190.0,1039.0,818.0,640.0
2,4,2,1,4,0.7,30.1,419.0,7080,0,0.0,0,1,59.0,0.637711864,419.0,419.0,419.0,419.0
2,4,2,2,2,0.8,3.94,,2160,0,0.0,0,0,18.0,0.601944444,1190.0,1039.0,888.0,620.0
2,4,2,2,5,0.7,4.15,,240,0,0.0,0,0,2.0,0.58,1190.0,1039.0,941.0,695.0
2,4,2,1,7,0.65,30.1,909.0,7080,0,0.0,0,1,59.0,0.535677966,909.0,909.0,909.0,909.0
2,4,2,1,11,0.5,11.41,1039.0,2280,0,0.0,0,2,55.0,0.50012336,1039.0,1039.0,1039.0,1039.0
2,4,2,1,9,0.8,29.12,14.0,6960,0,0.0,0,0,58.0,0.497885057,14.0,14.0,14.0,14.0
2,4,2,1,8,0.65,30.1,1193.0,7080,0,0.0,0,1,59.0,0.463403955,1193.0,1193.0,1193.0,1193.0
2,4,2,1,10,0.8,22.52,10.0,6000,0,0.0,0,0,50.0,0.441392,10.0,10.0,10.0,10.0
2,4,2,1,3,0.35,30.1,770.0,6960,0,0.0,0,1,58.0,0.350301724,770.0,770.0,770.0,770.0
2,6,2,1,1,0.8,22.52,1416.0,6840,113,0.0,0,0,57.0,1.000230409,1416.0,1416.0,1416.0,1416.0
2,6,2,2,7,0.7,4.15,,1800,0,0.0,0,0,15.0,0.929277778,1190.0,1039.0,707.0,807.0
2,6,2,2,4,0.75,4.15,,2400,0,0.0,0,0,20.0,0.902916667,1190.0,1039.0,850.0,793.0
2,6,2,2,12,0.8,4.08,,1080,0,0.0,0,0,9.0,0.800888889,1190.0,1039.0,859.0,750.0
2,6,2,1,12,0.8,15.26,942.0,4080,63,0.0,0,0,34.0,0.800401961,942.0,942.0,942.0,942.0
2,6,2,1,2,0.8,22.52,674.0,3660,63,0.0,0,0,57.0,0.80037492,674.0,674.0,674.0,674.0
2,6,2,2,1,0.8,3.94,,1440,0,0.0,0,0,12.0,0.796208333,1190.0,1039.0,905.0,604.0
2,6,2,1,4,0.75,30.1,481.0,7140,0,0.0,0,1,59.0,0.750392157,481.0,481.0,481.0,481.0
2,6,2,1,5,0.75,30.1,664.0,7140,56,0.0,0,0,59.0,0.750392157,664.0,664.0,664.0,664.0
2,6,2,2,8,0.7,4.15,,960,0,0.0,0,0,8.0,0.725625,1190.0,1039.0,818.0,704.0
2,6,2,1,8,0.7,30.1,824.0,5160,0,0.0,0,1,60.0,0.700206125,824.0,824.0,824.0,824.0
2,6,2,1,7,0.7,30.1,957.0,7200,0,0.0,0,1,60.0,0.602,957.0,957.0,957.0,957.0
2,6,2,1,11,0.6,11.41,1039.0,2280,23,0.0,0,2,55.0,0.600447507,1039.0,1039.0,1039.0,1039.0
2,6,2,1,6,0.8,18.79,822.0,4080,0,0.0,0,0,34.0,0.557252451,822.0,822.0,822.0,822.0
2,6,2,1,3,0.5,30.1,1261.0,6960,30,0.0,0,1,58.0,0.500801724,1261.0,1261.0,1261.0,1261.0
2,6,2,2,6,0.8,2.9,,960,0,0.0,0,0,8.0,0.483333333,1190.0,1039.0,818.0,666.0
2,6,2,2,9,0.8,3.94,,960,0,0.0,0,0,8.0,0.238041667,1190.0,1039.0,818.0,556.0
2,7,3,2,1,0.8,3.94,,960,0,0.0,0,0,8.0,1.1204375,1190.0,1039.0,818.0,2047.0
2,7,3,2,2,0.8,3.94,,960,0,0.0,0,0,8.0,1.108125,1190.0,1039.0,818.0,1708.0
2,7,3,1,1,0.8,22.52,1420.0,6840,113,0.0,0,0,57.0,1.000230409,1420.0,1420.0,1420.0,1420.0
2,7,3,2,12,0.8,4.08,,1080,0,0.0,0,0,9.0,0.876444444,1190.0,1039.0,859.0,853.0
2,7,3,1,12,0.8,15.26,1120.0,1440,50,0.0,0,0,34.0,0.800806306,1120.0,1120.0,1120.0,1120.0
2,7,3,2,5,0.75,4.15,,240,0,0.0,0,0,2.0,0.760833333,1190.0,1039.0,940.0,697.0
2,7,3,1,5,0.8,30.1,679.0,7140,0,0.0,0,0,59.5,0.722568627,679.0,679.0,679.0,679.0
2,7,3,2,11,0.6,2.9,,1200,0,0.0,0,0,10.0,0.715333333,1190.0,1039.0,763.0,816.0
2,7,3,1,7,0.7,30.1,881.0,7080,0,0.0,0,1,59.0,0.700632768,881.0,881.0,881.0,881.0
2,7,3,1,8,0.7,30.1,507.0,5880,40,2.0,10,1,59.0,0.700573099,507.0,507.0,507.0,507.0
2,7,3,1,6,0.75,18.79,814.0,4080,0,0.0,0,0,34.0,0.681598039,814.0,814.0,814.0,814.0
2,7,3,1,11,0.65,11.41,700.0,2640,23,0.0,0,2,53.0,0.650223718,700.0,700.0,700.0,700.0
2,7,3,2,8,0.7,4.15,,960,0,0.0,0,0,8.0,0.605208333,1190.0,1039.0,818.0,856.0
2,7,3,2,6,0.8,2.9,,960,0,0.0,0,0,8.0,0.604166667,1190.0,1039.0,818.0,735.0
2,7,3,1,4,0.75,30.1,919.0,7140,0,0.0,0,1,59.5,0.598627451,919.0,919.0,919.0,919.0
2,7,3,1,3,0.6,30.1,1361.0,6960,30,0.0,0,1,58.0,0.475718391,1361.0,1361.0,1361.0,1361.0
2,7,3,1,2,0.8,22.52,12.0,6900,0,0.0,0,0,57.5,0.432122899,12.0,12.0,12.0,12.0
2,7,3,2,4,0.75,4.15,,2400,0,0.0,0,0,20.0,0.287041667,1190.0,1039.0,850.0,727.0
2,7,3,1,9,0.5,18.79,1688.0,5280,0,0.0,0,1,54.0,0.283054487,1688.0,1688.0,1688.0,1688.0
2,1,3,1,1,0.8,22.52,1422.0,6840,113,0.0,0,0,57.0,1.000230409,1422.0,1422.0,1422.0,1422.0
2,1,3,2,9,0.8,3.94,,1200,0,0.0,0,0,10.0,0.960433333,1190.0,1039.0,763.0,1367.0
2,1,3,2,12,0.8,4.08,,1080,0,0.0,0,0,9.0,0.891555556,1190.0,1039.0,859.0,2476.0
2,1,3,2,3,0.5,4.15,,960,0,0.0,0,0,8.0,0.864583333,1190.0,1039.0,818.0,1530.0
2,1,3,1,3,0.65,30.1,1263.0,600,63,0.0,0,1,58.0,0.802243319,1263.0,1263.0,1263.0,1263.0
2,1,3,1,5,0.8,30.1,461.0,0,0,0.0,0,0,59.0,0.800980392,461.0,461.0,461.0,461.0
2,1,3,1,12,0.8,15.26,1079.0,3720,38,0.0,0,0,34.0,0.800312375,1079.0,1079.0,1079.0,1079.0
2,1,3,2,6,0.8,2.9,,960,0,0.0,0,0,8.0,0.773333333,1190.0,1039.0,818.0,780.0
2,1,3,1,6,0.75,18.79,895.0,3960,0,0.0,0,0,33.0,0.75065101,895.0,895.0,895.0,895.0
2,1,3,1,4,0.75,30.1,912.0,7020,0,0.0,0,1,58.0,0.750356125,912.0,912.0,912.0,912.0
2,1,3,2,4,0.75,4.15,,1800,0,0.0,0,0,15.0,0.722333333,1190.0,1039.0,707.0,793.0
2,1,3,1,7,0.7,30.1,784.0,600,30,0.0,0,1,59.0,0.700459889,784.0,784.0,784.0,784.0
2,1,3,2,5,0.75,4.15,,1200,0,0.0,0,0,10.0,0.629416667,1190.0,1039.0,762.0,850.0
2,1,3,1,8,0.7,30.1,7.0,7080,27,2.0,10,2,59.0,0.621971751,7.0,7.0,7.0,7.0
2,1,3,1,11,0.7,11.41,680.0,2160,30,0.0,0,2,54.0,0.565972222,680.0,680.0,680.0,680.0
2,1,3,1,10,0.6,18.22,1131.0,5280,0,0.0,0,1,44.0,0.35542803,1131.0,1131.0,1131.0,1131.0
2,1,3,1,9,0.6,18.79,2103.0,5400,0,0.0,0,1,54.0,0.329964879,2103.0,2103.0,2103.0,2103.0
2,1,3,2,7,0.7,4.15,,1800,0,0.0,0,0,15.0,0.258,1190.0,1039.0,707.0,1296.0
2,2,3,1,1,0.8,22.52,1445.0,6840,113,0.0,0,0,57.0,1.000230409,1445.0,1445.0,1445.0,1445.0
2,2,3,2,10,0.8,3.94,,960,0,0.0,0,0,8.0,0.927541667,1190.0,1039.0,818.0,847.0
2,2,3,2,7,0.7,5.13,,1200,0,0.0,0,0,10.0,0.91375,1190.0,1039.0,762.0,829.0
2,2,3,2,12,0.8,5.13,,1080,0,0.0,0,0,9.0,0.9025,1190.0,1039.0,859.0,926.0
2,2,3,1,12,0.8,15.26,1133.0,4080,38,0.0,0,0,34.0,0.800401961,1133.0,1133.0,1133.0,1133.0
2,2,3,2,3,0.5,5.13,,1800,0,0.0,0,0,15.0,0.7866,1190.0,1039.0,706.0,655.0
2,2,3,1,6,0.75,18.79,726.0,3360,0,0.0,0,0,33.0,0.750621354,726.0,726.0,726.0,726.0
2,2,3,1,4,0.75,30.1,849.0,7020,45,0.0,0,1,58.0,0.750356125,849.0,849.0,849.0,849.0
2,2,3,2,6,0.8,2.9,,960,0,0.0,0,0,8.0,0.749166667,1190.0,1039.0,818.0,670.0
2,2,3,1,7,0.7,30.1,562.0,840,30,0.0,0,1,59.0,0.700888203,562.0,562.0,562.0,562.0
2,2,3,1,11,0.7,11.41,1054.0,3420,30,0.0,0,2,56.0,0.700614035,1054.0,1054.0,1054.0,1054.0
2,2,3,1,3,0.7,30.1,1422.0,6960,50,0.0,0,1,58.0,0.700603448,1422.0,1422.0,1422.0,1422.0
2,2,3,2,4,0.75,5.13,,960,0,0.0,0,0,8.0,0.656666667,1190.0,1039.0,818.0,689.0
2,2,3,1,5,0.8,30.1,680.0,7140,0,0.0,0,0,59.0,0.653431373,680.0,680.0,680.0,680.0
2,2,3,1,9,0.65,18.79,2120.0,5520,0,0.0,0,1,51.0,0.650134,2120.0,2120.0,2120.0,2120.0
2,2,3,1,8,0.6,29.4,179.0,0,23,5.0,30,2,58.0,0.600982906,179.0,179.0,179.0,179.0
2,2,3,2,9,0.8,3.94,,960,0,0.0,0,0,8.0,0.586041667,1190.0,1039.0,818.0,768.0
2,2,3,2,2,0.8,5.13,,1800,0,0.0,0,0,15.0,0.5814,1190.0,1039.0,706.0,669.0
2,2,3,1,2,0.5,30.33,838.0,6720,0,0.0,0,1,56.0,0.361071429,838.0,838.0,838.0,838.0
2,2,3,1,10,0.65,18.22,741.0,0,0,8.0,35,1,49.0,0.302117347,741.0,741.0,741.0,741.0
2,3,3,2,12,0.8,5.13,,1200,0,0.0,0,0,10.0,0.9918,1190.0,1039.0,762.0,954.0
2,3,3,2,6,0.8,2.9,,1440,0,0.0,0,0,12.0,0.936861111,1190.0,1039.0,906.0,844.0
2,3,3,2,2,0.8,5.13,,1440,0,0.0,0,0,12.0,0.919125,1190.0,1039.0,906.0,1005.0
2,3,3,1,11,0.7,11.41,685.0,3360,30,0.0,0,2,56.0,0.8211125,685.0,685.0,685.0,685.0
2,3,3,1,4,0.8,30.1,864.0,480,50,0.0,0,1,58.0,0.800980392,864.0,864.0,864.0,864.0
2,3,3,1,5,0.8,30.1,511.0,0,0,0.0,0,0,59.0,0.800980392,511.0,511.0,511.0,511.0
2,3,3,1,12,0.8,15.26,1095.0,4080,63,0.0,0,0,34.0,0.800401961,1095.0,1095.0,1095.0,1095.0
2,3,3,1,1,0.8,22.52,1374.0,3960,63,0.0,0,0,57.0,0.800279693,1374.0,1374.0,1374.0,1374.0
2,3,3,1,6,0.75,18.79,759.0,3960,34,0.0,0,0,33.0,0.75065101,759.0,759.0,759.0,759.0
2,3,3,1,7,0.75,30.1,553.0,2280,45,0.0,0,1,59.0,0.75053268,553.0,553.0,553.0,553.0
2,3,3,2,4,0.75,5.13,,960,0,0.0,0,0,8.0,0.734645833,1190.0,1039.0,818.0,711.0
2,3,3,1,3,0.7,30.1,1057.0,0,40,0.0,0,1,58.0,0.700603448,1057.0,1057.0,1057.0,1057.0
2,3,3,1,9,0.7,18.79,1587.0,4560,30,0.0,0,1,51.0,0.70009573,1587.0,1587.0,1587.0,1587.0
2,3,3,2,7,0.7,5.13,,960,0,0.0,0,0,8.0,0.671875,1190.0,1039.0,818.0,763.0
2,3,3,2,10,0.8,3.94,,960,0,0.0,0,0,8.0,0.64025,1190.0,1039.0,818.0,761.0
2,3,3,2,8,0.7,5.13,,960,0,0.0,0,0,8.0,0.58,1190.0,1039.0,818.0,816.0
2,3,3,2,9,0.8,3.94,,960,0,0.0,0,0,8.0,0.549791667,1190.0,1039.0,818.0,776.0
2,3,3,1,2,0.6,30.33,868.0,6840,0,0.0,0,1,57.0,0.328131579,868.0,868.0,868.0,868.0
2,3,3,1,10,0.7,19.68,1119.0,5640,0,8.0,35,1,47.0,0.303574468,1119.0,1119.0,1119.0,1119.0
2,3,3,2,3,0.5,5.13,,960,0,0.0,0,0,8.0,0.2565,1190.0,1039.0,818.0,766.0
2,3,3,1,8,0.65,29.4,962.0,4560,0,4.5,30,2,57.0,0.251399254,962.0,962.0,962.0,962.0
2,4,3,2,3,0.5,5.13,,2880,0,0.0,0,0,12.0,0.81640625,1190.0,1039.0,920.0,732.0
2,4,3,1,12,0.8,15.26,1126.0,1080,38,0.0,0,0,34.0,0.800711494,1126.0,1126.0,1126.0,1126.0
2,4,3,1,1,0.8,22.52,265.0,3840,63,0.0,0,0,57.0,0.800470513,265.0,265.0,265.0,265.0
2,4,3,1,4,0.8,30.1,859.0,7020,63,0.0,0,1,58.5,0.800094017,859.0,859.0,859.0,859.0
2,4,3,1,5,0.8,30.1,276.0,600,63,3.5,15,0,59.5,0.799982853,276.0,276.0,276.0,276.0
2,4,3,2,6,0.8,2.9,,4320,0,0.0,0,0,18.0,0.785864198,1190.0,1039.0,1063.0,791.0
2,4,3,1,6,0.75,18.79,899.0,3960,56,0.0,0,0,33.0,0.75065101,899.0,899.0,899.0,899.0
2,4,3,2,10,0.8,3.94,,2400,0,0.0,0,0,10.0,0.733277778,1190.0,1039.0,862.0,741.0
2,4,3,2,2,0.8,5.13,,3600,0,0.0,0,0,15.0,0.710125,1190.0,1039.0,1662.0,728.0
2,4,3,1,3,0.7,30.1,247.0,6960,50,0.0,0,1,58.0,0.700603448,247.0,247.0,247.0,247.0
2,4,3,1,11,0.7,11.41,653.0,3480,30,0.0,0,2,58.0,0.700540441,653.0,653.0,653.0,653.0
2,4,3,1,8,0.7,29.4,1116.0,6240,0,0.0,0,2,57.0,0.7,1116.0,1116.0,1116.0,1116.0
2,4,3,2,4,0.75,5.13,,1920,0,0.0,0,0,8.0,0.684027778,1190.0,1039.0,849.0,726.0
2,4,3,2,8,0.7,5.13,,1920,0,0.0,0,0,8.0,0.672135417,1190.0,1039.0,849.0,812.0
2,4,3,1,9,0.7,18.79,1603.0,6120,30,0.0,0,1,51.0,0.638614379,1603.0,1603.0,1603.0,1603.0
2,4,3,2,5,0.75,5.13,,1920,0,0.0,0,0,8.0,0.631354167,1190.0,1039.0,849.0,740.0
2,4,3,1,7,0.75,30.1,444.0,0,0,5.0,20,1,59.0,0.611140537,444.0,444.0,444.0,444.0
2,4,3,2,12,0.8,5.13,,2160,0,0.0,0,0,9.0,0.609583333,1190.0,1039.0,892.0,888.0
2,4,3,1,2,0.65,30.33,841.0,6840,0,0.0,0,1,57.0,0.585315789,841.0,841.0,841.0,841.0
2,4,3,1,10,0.7,19.68,1410.0,5760,0,0.0,0,1,48.0,0.249416667,1410.0,1410.0,1410.0,1410.0
2,7,4,2,3,0.5,5.13,,1800,0,0.0,0,0,15.0,0.8721,1190.0,1039.0,706.0,769.0
2,7,4,2,6,0.8,2.9,,960,0,0.0,0,0,8.0,0.8319375,1190.0,1039.0,818.0,753.0
2,7,4,2,2,0.8,5.13,,4800,0,0.0,0,0,20.0,0.8300625,1190.0,1039.0,972.0,847.0
2,7,4,2,11,0.6,2.9,,2880,0,0.0,0,0,12.0,0.805555556,1190.0,1039.0,920.0,829.0
2,7,4,1,12,0.8,15.26,1103.0,4080,63,0.0,0,0,34.0,0.800401961,1103.0,1103.0,1103.0,1103.0
2,7,4,1,4,0.8,30.1,922.0,5820,63,0.0,0,1,59.0,0.80000295,922.0,922.0,922.0,922.0
2,7,4,2,12,0.8,5.13,,2400,0,0.0,0,0,10.0,0.78375,1190.0,1039.0,863.0,827.0
2,7,4,2,9,0.8,3.94,,2400,0,0.0,0,0,10.0,0.753525,1190.0,1039.0,863.0,732.0
2,7,4,1,6,0.75,18.79,1055.0,3960,45,0.0,0,0,33.0,0.75065101,1055.0,1055.0,1055.0,1055.0
2,7,4,2,1,0.8,3.94,,2880,0,0.0,0,0,12.0,0.727349537,1190.0,1039.0,920.0,711.0
2,7,4,1,8,0.7,29.4,1146.0,6840,40,0.0,0,2,57.0,0.700614035,1146.0,1146.0,1146.0,1146.0
2,7,4,1,2,0.7,30.33,746.0,6840,0,0.0,0,1,57.0,0.700605263,746.0,746.0,746.0,746.0
2,7,4,1,11,0.75,11.41,834.0,3480,0,0.0,0,2,58.0,0.672140805,834.0,834.0,834.0,834.0
2,7,4,1,9,0.7,18.79,1717.0,3240,30,0.0,0,1,57.0,0.627011183,1717.0,1717.0,1717.0,1717.0
2,7,4,1,3,0.7,30.1,1041.0,8160,33,0.0,0,2,58.0,0.626577778,1041.0,1041.0,1041.0,1041.0
2,7,4,1,10,0.7,21.25,1531.0,6000,0,0.0,0,1,50.0,0.456875,1531.0,1531.0,1531.0,1531.0
2,7,4,1,7,0.75,30.1,627.0,6960,0,3.5,20,1,58.0,0.393548851,627.0,627.0,627.0,627.0
2,7,4,2,10,0.8,3.94,,960,0,0.0,0,0,8.0,0.385791667,1190.0,1039.0,818.0,794.0
2,7,4,1,5,0.8,30.1,450.0,5700,0,4.5,25,0,60.0,0.307501459,450.0,450.0,450.0,450.0
2,7,4,2,7,0.7,5.13,,960,0,0.0,0,0,8.0,0.283958333,1190.0,1039.0,818.0,838.0
2,1,4,2,10,0.8,3.94,,2400,0,0.0,0,0,20.0,0.955791667,1190.0,1039.0,850.0,1364.0
2,1,4,2,8,0.7,5.13,,960,0,0.0,0,0,8.0,0.930416667,1190.0,1039.0,818.0,1385.0
2,1,4,2,12,0.8,5.13,,1080,0,0.0,0,0,9.0,0.9025,1190.0,1039.0,859.0,1378.0
2,1,4,2,3,0.8,5.13,,2160,0,0.0,0,0,18.0,0.87115,1190.0,1039.0,888.0,1490.0
2,1,4,1,12,0.8,15.26,1060.0,4080,63,0.0,0,0,34.0,0.800401961,1060.0,1060.0,1060.0,1060.0
2,1,4,1,4,0.8,30.1,891.0,7140,38,0.0,0,1,59.0,0.800137255,891.0,891.0,891.0,891.0
2,1,4,1,5,0.8,30.1,541.0,7140,38,0.0,0,0,59.0,0.800137255,541.0,541.0,541.0,541.0
